organisatie;org_afk;soort;onderwerp;datum;jaar_mndnr;maand_nr;jaar_wknr;week_nr;aantal
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-05-23;2021;5;2021;20;28
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-05-23;2021;5;2021;20;3732
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-05-23;2021;5;2021;20;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-05-23;2021;5;2021;20;377
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-05-23;2021;5;2021;20;384
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-05-23;2021;5;2021;20;332
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-05-23;2021;5;2021;20;419
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-05-23;2021;5;2021;20;2731
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-05-23;2021;5;2021;20;824
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-05-23;2021;5;2021;20;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-05-23;2021;5;2021;20;39
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-05-23;2021;5;2021;20;211
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-05-23;2021;5;2021;20;12
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-05-23;2021;5;2021;20;2
Raad van State;RvS;Divers;Aantal zieken;2021-05-23;2021;5;2021;20;39
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-05-23;2021;5;2021;20;158
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-05-24;2021;5;2021;21;682
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-05-24;2021;5;2021;21;28
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-05-24;2021;5;2021;21;3716
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-05-24;2021;5;2021;21;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-05-24;2021;5;2021;21;376
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-05-24;2021;5;2021;21;383
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-05-24;2021;5;2021;21;335
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-05-24;2021;5;2021;21;421
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-05-24;2021;5;2021;21;2727
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-05-24;2021;5;2021;21;822
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-05-24;2021;5;2021;21;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-05-24;2021;5;2021;21;38
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-05-24;2021;5;2021;21;210
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-05-24;2021;5;2021;21;12
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-05-24;2021;5;2021;21;2
Raad van State;RvS;Divers;Aantal zieken;2021-05-24;2021;5;2021;21;40
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-05-24;2021;5;2021;21;158
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-05-25;2021;5;2021;21;693
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-05-25;2021;5;2021;21;26
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-05-25;2021;5;2021;21;3812
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-05-25;2021;5;2021;21;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-05-25;2021;5;2021;21;380
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-05-25;2021;5;2021;21;384
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-05-25;2021;5;2021;21;346
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-05-25;2021;5;2021;21;453
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-05-25;2021;5;2021;21;2822
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-05-25;2021;5;2021;21;846
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-05-25;2021;5;2021;21;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-05-25;2021;5;2021;21;40
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-05-25;2021;5;2021;21;215
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-05-25;2021;5;2021;21;15
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-05-25;2021;5;2021;21;2
Raad van State;RvS;Divers;Aantal zieken;2021-05-25;2021;5;2021;21;36
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-05-25;2021;5;2021;21;159
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-05-26;2021;5;2021;21;711
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-05-26;2021;5;2021;21;26
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-05-26;2021;5;2021;21;3873
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-05-26;2021;5;2021;21;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-05-26;2021;5;2021;21;383
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-05-26;2021;5;2021;21;386
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-05-26;2021;5;2021;21;344
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-05-26;2021;5;2021;21;459
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-05-26;2021;5;2021;21;2853
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-05-26;2021;5;2021;21;856
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-05-26;2021;5;2021;21;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-05-26;2021;5;2021;21;39
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-05-26;2021;5;2021;21;218
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-05-26;2021;5;2021;21;16
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-05-26;2021;5;2021;21;2
Raad van State;RvS;Divers;Aantal zieken;2021-05-26;2021;5;2021;21;38
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-05-26;2021;5;2021;21;157
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-05-27;2021;5;2021;21;724
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-05-27;2021;5;2021;21;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-05-27;2021;5;2021;21;3892
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-05-27;2021;5;2021;21;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-05-27;2021;5;2021;21;389
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-05-27;2021;5;2021;21;394
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-05-27;2021;5;2021;21;357
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-05-27;2021;5;2021;21;466
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-05-27;2021;5;2021;21;2895
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-05-27;2021;5;2021;21;873
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-05-27;2021;5;2021;21;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-05-27;2021;5;2021;21;40
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-05-27;2021;5;2021;21;221
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-05-27;2021;5;2021;21;17
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-05-27;2021;5;2021;21;2
Raad van State;RvS;Divers;Aantal zieken;2021-05-27;2021;5;2021;21;43
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-05-27;2021;5;2021;21;160
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-05-28;2021;5;2021;21;715
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-05-28;2021;5;2021;21;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-05-28;2021;5;2021;21;3885
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-05-28;2021;5;2021;21;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-05-28;2021;5;2021;21;399
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-05-28;2021;5;2021;21;391
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-05-28;2021;5;2021;21;359
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-05-28;2021;5;2021;21;458
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-05-28;2021;5;2021;21;2867
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-05-28;2021;5;2021;21;869
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-05-28;2021;5;2021;21;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-05-28;2021;5;2021;21;41
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-05-28;2021;5;2021;21;218
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-05-28;2021;5;2021;21;17
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-05-28;2021;5;2021;21;2
Raad van State;RvS;Divers;Aantal zieken;2021-05-28;2021;5;2021;21;44
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-05-28;2021;5;2021;21;156
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-05-29;2021;5;2021;21;659
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-05-29;2021;5;2021;21;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-05-29;2021;5;2021;21;3733
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-05-29;2021;5;2021;21;19
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-05-29;2021;5;2021;21;372
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-05-29;2021;5;2021;21;369
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-05-29;2021;5;2021;21;332
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-05-29;2021;5;2021;21;414
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-05-29;2021;5;2021;21;2713
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-05-29;2021;5;2021;21;806
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-05-29;2021;5;2021;21;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-05-29;2021;5;2021;21;39
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-05-29;2021;5;2021;21;209
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-05-29;2021;5;2021;21;15
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-05-29;2021;5;2021;21;2
Raad van State;RvS;Divers;Aantal zieken;2021-05-29;2021;5;2021;21;36
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-05-29;2021;5;2021;21;152
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-05-30;2021;5;2021;21;659
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-05-30;2021;5;2021;21;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-05-30;2021;5;2021;21;3720
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-05-30;2021;5;2021;21;19
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-05-30;2021;5;2021;21;372
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-05-30;2021;5;2021;21;369
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-05-30;2021;5;2021;21;333
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-05-30;2021;5;2021;21;413
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-05-30;2021;5;2021;21;2711
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-05-30;2021;5;2021;21;810
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-05-30;2021;5;2021;21;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-05-30;2021;5;2021;21;39
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-05-30;2021;5;2021;21;208
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-05-30;2021;5;2021;21;15
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-05-30;2021;5;2021;21;2
Raad van State;RvS;Divers;Aantal zieken;2021-05-30;2021;5;2021;21;36
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-05-30;2021;5;2021;21;152
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-05-31;2021;5;2021;22;697
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-05-31;2021;5;2021;22;29
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-05-31;2021;5;2021;22;3832
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-05-31;2021;5;2021;22;21
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-05-31;2021;5;2021;22;385
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-05-31;2021;5;2021;22;395
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-05-31;2021;5;2021;22;355
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-05-31;2021;5;2021;22;450
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-05-31;2021;5;2021;22;2842
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-05-31;2021;5;2021;22;857
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-05-31;2021;5;2021;22;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-05-31;2021;5;2021;22;39
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-05-31;2021;5;2021;22;222
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-05-31;2021;5;2021;22;16
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-05-31;2021;5;2021;22;2
Raad van State;RvS;Divers;Aantal zieken;2021-05-31;2021;5;2021;22;41
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-05-31;2021;5;2021;22;160
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-01;2021;6;2021;22;691
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-01;2021;6;2021;22;29
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-01;2021;6;2021;22;3808
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-01;2021;6;2021;22;22
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-01;2021;6;2021;22;386
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-01;2021;6;2021;22;386
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-01;2021;6;2021;22;350
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-01;2021;6;2021;22;455
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-01;2021;6;2021;22;2861
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-01;2021;6;2021;22;859
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-01;2021;6;2021;22;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-01;2021;6;2021;22;39
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-01;2021;6;2021;22;223
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-01;2021;6;2021;22;17
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-01;2021;6;2021;22;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-01;2021;6;2021;22;38
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-01;2021;6;2021;22;156
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-02;2021;6;2021;22;701
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-02;2021;6;2021;22;28
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-02;2021;6;2021;22;3827
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-02;2021;6;2021;22;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-02;2021;6;2021;22;393
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-02;2021;6;2021;22;383
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-02;2021;6;2021;22;352
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-02;2021;6;2021;22;453
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-02;2021;6;2021;22;2848
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-02;2021;6;2021;22;860
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-02;2021;6;2021;22;4
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-02;2021;6;2021;22;41
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-02;2021;6;2021;22;224
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-02;2021;6;2021;22;17
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-02;2021;6;2021;22;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-02;2021;6;2021;22;39
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-02;2021;6;2021;22;157
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-03;2021;6;2021;22;699
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-03;2021;6;2021;22;31
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-03;2021;6;2021;22;3858
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-03;2021;6;2021;22;25
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-03;2021;6;2021;22;396
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-03;2021;6;2021;22;380
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-03;2021;6;2021;22;349
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-03;2021;6;2021;22;453
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-03;2021;6;2021;22;2855
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-03;2021;6;2021;22;866
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-03;2021;6;2021;22;5
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-03;2021;6;2021;22;41
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-03;2021;6;2021;22;220
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-03;2021;6;2021;22;17
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-03;2021;6;2021;22;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-03;2021;6;2021;22;40
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-03;2021;6;2021;22;157
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-04;2021;6;2021;22;702
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-04;2021;6;2021;22;30
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-04;2021;6;2021;22;3811
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-04;2021;6;2021;22;25
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-04;2021;6;2021;22;392
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-04;2021;6;2021;22;379
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-04;2021;6;2021;22;343
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-04;2021;6;2021;22;451
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-04;2021;6;2021;22;2831
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-04;2021;6;2021;22;861
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-04;2021;6;2021;22;5
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-04;2021;6;2021;22;42
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-04;2021;6;2021;22;220
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-04;2021;6;2021;22;17
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-04;2021;6;2021;22;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-04;2021;6;2021;22;40
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-04;2021;6;2021;22;156
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-05;2021;6;2021;22;650
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-05;2021;6;2021;22;26
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-05;2021;6;2021;22;3673
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-05;2021;6;2021;22;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-05;2021;6;2021;22;361
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-05;2021;6;2021;22;366
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-05;2021;6;2021;22;319
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-05;2021;6;2021;22;418
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-05;2021;6;2021;22;2697
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-05;2021;6;2021;22;821
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-05;2021;6;2021;22;5
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-05;2021;6;2021;22;36
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-05;2021;6;2021;22;208
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-05;2021;6;2021;22;16
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-05;2021;6;2021;22;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-05;2021;6;2021;22;37
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-05;2021;6;2021;22;149
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-06;2021;6;2021;22;648
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-06;2021;6;2021;22;26
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-06;2021;6;2021;22;3664
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-06;2021;6;2021;22;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-06;2021;6;2021;22;361
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-06;2021;6;2021;22;366
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-06;2021;6;2021;22;319
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-06;2021;6;2021;22;417
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-06;2021;6;2021;22;2692
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-06;2021;6;2021;22;822
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-06;2021;6;2021;22;5
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-06;2021;6;2021;22;36
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-06;2021;6;2021;22;208
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-06;2021;6;2021;22;16
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-06;2021;6;2021;22;1
Raad van State;RvS;Divers;Aantal zieken;2021-06-06;2021;6;2021;22;37
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-06;2021;6;2021;22;148
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-07;2021;6;2021;23;698
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-07;2021;6;2021;23;31
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-07;2021;6;2021;23;3756
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-07;2021;6;2021;23;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-07;2021;6;2021;23;381
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-07;2021;6;2021;23;383
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-07;2021;6;2021;23;332
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2021-06-07;2021;6;2021;23;450
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2021-06-07;2021;6;2021;23;2782
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2021-06-07;2021;6;2021;23;839
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2021-06-07;2021;6;2021;23;3
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2021-06-07;2021;6;2021;23;40
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2021-06-07;2021;6;2021;23;215
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2021-06-07;2021;6;2021;23;17
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2021-06-07;2021;6;2021;23;2
Raad van State;RvS;Divers;Aantal zieken;2021-06-07;2021;6;2021;23;35
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2021-06-07;2021;6;2021;23;156
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2021-06-08;2021;6;2021;23;707
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2021-06-08;2021;6;2021;23;30
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2021-06-08;2021;6;2021;23;3779
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2021-06-08;2021;6;2021;23;25
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2021-06-08;2021;6;2021;23;385
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2021-06-08;2021;6;2021;23;385
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2021-06-08;2021;6;2021;23;345
